t_abs_unix,t_rel_s,exg_status,exg_ch1_24bit,exg_ch2_24bit,device_timestamp,emg_ch1_filtered,emg_ch1_envelope,emg_cycle_peak,emg_X
1756903072.1961274,2.9768214225769043,128,-99750,97015,12552525,273.14845940202963,21408.127313650722,0,
1756903072.1961274,2.9768214225769043,128,-102550,96490,12552557,-437.14861699083326,21355.55362764569,0,
1756903072.1971247,2.977818727493286,128,-107350,92350,12552589,-5197.947995756599,20960.466012832243,0,
1756903072.1976273,2.9783213138580322,128,-115335,89655,12552621,-10357.2078695473,20828.202967542173,0,
1756903072.1976273,2.9783213138580322,128,-117915,87910,12552653,-11680.8427082494,20805.270778586986,0,
1756903072.1976273,2.9783213138580322,128,-125940,87460,12552685,-14414.886300955604,20789.250254612492,0,
1756903072.1991296,2.979823589324951,128,-149595,86150,12552717,-35252.632400118964,21315.466094656527,0,
1756903072.1991296,2.979823589324951,128,-156910,88330,12552749,-37816.4843175748,21356.833708603568,0,
1756903072.200135,2.9808290004730225,128,-143095,90390,12552781,-31560.514980943964,21608.313287829304,0,
1756903072.200135,2.9808290004730225,128,-123180,91450,12552813,-26659.9203710779,21620.977532472203,0,
1756903072.203137,2.9838309288024902,128,-126000,92315,12552845,-10700.579099707895,20854.86992203855,0,
1756903072.203137,2.9838309288024902,128,-121525,94455,12552877,-9287.856693151816,20825.871727423608,0,
1756903072.203137,2.9838309288024902,128,-107800,94465,12552909,-5187.057781360629,20786.6656366739,0,
1756903072.2041366,2.984830617904663,128,-93725,93720,12552941,13994.687489047326,20620.200112271763,0,
1756903072.2056434,2.986337423324585,128,-107395,92475,12552973,7502.661417924494,20141.563004494186,0,
1756903072.2066429,2.9873368740081787,128,-137580,89445,12553005,-13923.196442755587,19989.191662424735,0,
1756903072.2066429,2.9873368740081787,128,-141765,90235,12553037,-16446.614950038966,19980.31051679869,0,
1756903072.2066429,2.9873368740081787,128,-135925,91175,12553069,-17073.13351630494,19973.022301356017,0,
1756903072.2066429,2.9873368740081787,128,-125955,91455,12553101,-15338.466540288899,19961.403593289047,0,
1756903072.2187772,2.9994711875915527,128,-121745,91275,12553133,-2356.07875568057,15847.074119868252,0,
1756903072.2197816,3.0004756450653076,128,-111500,92380,12553165,4815.551621435222,15575.443135909065,0,
1756903072.2207818,3.0014758110046387,128,-108655,94090,12553197,7942.675673162927,15388.283547918245,0,
1756903072.2207818,3.0014758110046387,128,-110440,96755,12553229,7773.098773325922,15369.19248216491,0,
1756903072.2257848,3.006478786468506,128,-110230,98245,12553261,4747.205780224871,14182.777911702578,0,
1756903072.2257848,3.006478786468506,128,-108950,100450,12553293,4966.291674344536,14159.672425758343,0,
1756903072.2463133,3.0270073413848877,128,-103945,102715,12553325,3035.243293496179,10373.55319286411,0,
1756903072.2473123,3.0280063152313232,128,-89080,101480,12553357,12517.206016963657,10426.055604181025,0,
1756903072.2498205,3.0305144786834717,128,-100160,100785,12553389,4741.701821598291,10088.979159624834,0,
1756903072.2518241,3.032518148422241,128,-109580,101745,12553421,-3209.6484678620036,9759.16070191006,0,
1756903072.253824,3.034518003463745,128,-110305,102155,12553453,-4107.321446916953,9488.683545165359,0,
1756903072.2558236,3.03651762008667,128,-107700,100970,12553485,-1745.2827866251855,9118.15367291643,0,
1756903072.2633355,3.044029474258423,128,-103515,100690,12553517,1325.356998503692,7880.5718102649325,0,
1756903072.2688372,3.0495312213897705,128,-101970,100245,12553549,1754.9232277838933,7136.447054794658,0,
1756903072.2688372,3.0495312213897705,128,-99070,100765,12553581,2387.421267612659,7124.541373415806,0,
1756903072.2688372,3.0495312213897705,128,-97605,101025,12553613,3186.7623622404767,7114.6694661345455,0,
1756903072.2688372,3.0495312213897705,128,-92975,99020,12553645,4801.344022785235,7108.870020755991,0,
1756903072.2778451,3.0585391521453857,128,-89010,98315,12553677,6715.177425844123,7036.193834322501,0,
1756903072.2778451,3.0585391521453857,128,-91035,97150,12553709,6272.352676250007,7034.278904848627,0,
1756903072.2778451,3.0585391521453857,128,-92795,97095,12553741,5531.135758947387,7030.510564948218,0,
1756903072.2778451,3.0585391521453857,128,-98025,96075,12553773,3806.8450331910467,7022.428921172631,0,
1756903072.2788446,3.0595386028289795,128,-98335,94070,12553805,-712.1522624757567,6867.805465998522,0,
1756903072.2793498,3.0600438117980957,128,-112095,89175,12553837,-9182.281845396057,6896.824571304879,0,
1756903072.2793498,3.0600438117980957,128,-122675,88415,12553869,-12751.064543835344,6911.500995260378,0,
1756903072.2803543,3.0610482692718506,128,-124775,89285,12553901,-21361.97952218335,7267.317493074414,0,
1756903072.2803543,3.0610482692718506,128,-124785,88355,12553933,-21965.73639949716,7304.166038463465,0,
1756903072.2803543,3.0610482692718506,128,-122295,88515,12553965,-21828.447405467778,7340.578025671255,0,
1756903072.281358,3.062052011489868,128,-119075,90480,12553997,-17587.38739279118,7592.711646090873,0,
1756903072.281358,3.062052011489868,128,-119380,92540,12554029,-17280.367195416868,7616.998340972514,0,
1756903072.281358,3.062052011489868,128,-110065,96530,12554061,-14968.981716934206,7635.4295678176195,0,
1756903072.2823582,3.063052177429199,128,-118160,99530,12554093,-13681.876653420319,7783.691721862405,0,
1756903072.2833576,3.064051628112793,128,-128865,100615,12554125,-19280.289850088622,8065.397869069844,0,
1756903072.2833576,3.064051628112793,128,-125415,100905,12554157,-18907.795162741964,8092.579470801675,0,
1756903072.2833576,3.064051628112793,128,-122705,100760,12554189,-17979.360187791255,8117.365367184202,0,
1756903072.2843573,3.065051317214966,128,-117820,100470,12554221,-11136.644958261515,8191.365304981556,0,
1756903072.2843573,3.065051317214966,128,-110855,98560,12554253,-9063.014939937742,8193.550507440508,0,
1756903072.2873578,3.068051815032959,128,-100045,98070,12554285,4943.489981705088,7965.647394965189,0,
1756903072.2873578,3.068051815032959,128,-94220,98945,12554317,6557.379865379855,7962.116905712282,0,
1756903072.2873578,3.068051815032959,128,-95655,97360,12554349,7469.604369987047,7960.882189880403,0,
1756903072.2873578,3.068051815032959,128,-107640,93490,12554381,5542.538317130859,7954.819466091628,0,
1756903072.2873578,3.068051815032959,128,-119660,94915,12554413,1427.1428503946527,7938.454754377401,0,
1756903072.289863,3.070557117462158,128,-125290,97350,12554445,-12325.16455283359,8198.303072992188,0,
1756903072.2913682,3.0720622539520264,128,-132510,96465,12554477,-16976.12461727553,8518.24932128192,0,
1756903072.2913682,3.0720622539520264,128,-133855,91380,12554509,-17460.377862232268,8540.666999776031,0,
1756903072.2913682,3.0720622539520264,128,-133140,89760,12554541,-17629.79840094941,8563.45321053213,0,
1756903072.2923713,3.0730652809143066,128,-124145,91515,12554573,-10658.531052144306,8614.968992697553,0,
1756903072.2923713,3.0730652809143066,128,-107650,94015,12554605,-6503.5542430455935,8609.67573205959,0,
1756903072.2923713,3.0730652809143066,128,-101755,96830,12554637,-2003.5743817464454,8593.114411620878,0,
1756903072.2923713,3.0730652809143066,128,-101945,97810,12554669,1425.0999594904579,8575.144389976354,0,
1756903072.2923713,3.0730652809143066,128,-104375,98020,12554701,3531.977325720506,8562.501304236663,0,
1756903072.2933717,3.074065685272217,128,-102360,97870,12554733,9453.465212391933,8584.353301449624,0,
1756903072.2933717,3.074065685272217,128,-102995,97590,12554765,9745.08856829501,8587.263233901362,0,
1756903072.2963731,3.0770671367645264,128,-107565,96735,12554797,5058.891354554435,8339.771046568005,0,
1756903072.2963731,3.0770671367645264,128,-109650,95265,12554829,4470.972872383668,8330.072072410981,0,
1756903072.2963731,3.0770671367645264,128,-107995,92045,12554861,4366.370689657369,8320.135178433411,0,
1756903072.2963731,3.0770671367645264,128,-113655,90835,12554893,3041.793920931521,8306.902517244189,0,
1756903072.2963731,3.0770671367645264,128,-123245,90480,12554925,-73.92635356619121,8286.262664904581,0,
1756903072.2973719,3.078065872192383,128,-122475,90140,12554957,-6792.972421889204,8249.697469125995,0,
1756903072.2973719,3.078065872192383,128,-119390,91475,12554989,-6620.788205343284,8245.613836911994,0,
1756903072.2973719,3.078065872192383,128,-119180,89845,12555021,-6424.397665924481,8241.04809639479,0,
1756903072.2973719,3.078065872192383,128,-116870,93150,12555053,-5752.768661612955,8234.810046011484,0,
1756903072.2988746,3.07956862449646,128,-113515,94170,12555085,-1111.218134055197,7975.555786658519,0,
1756903072.2988746,3.07956862449646,128,-122445,94650,12555117,-2814.307855342695,7962.616675324705,0,
1756903072.2988746,3.07956862449646,128,-131965,94430,12555149,-6190.189449875527,7958.173247396739,0,
1756903072.2988746,3.07956862449646,128,-135315,93265,12555181,-9501.607552866044,7962.042596162901,0,
1756903072.2988746,3.07956862449646,128,-133370,92420,12555213,-11601.69281164546,7971.167102480167,0,
1756903072.2988746,3.07956862449646,128,-124920,92180,12555245,-11347.380004089035,7979.631178455963,0,
1756903072.299878,3.0805718898773193,128,-121760,91820,12555277,-7742.7211508883265,7973.804456983273,0,
1756903072.302882,3.083575963973999,128,-116120,92935,12555309,-1355.9149912671473,7509.225702299872,0,
1756903072.3043847,3.085078716278076,128,-111940,94015,12555341,2176.599250989287,7315.151401283253,0,
1756903072.3043847,3.085078716278076,128,-117965,94120,12555373,1040.0722760498,7299.419944761422,0,
1756903072.3043847,3.085078716278076,128,-114940,93920,12555405,820.7082147165894,7283.17798671362,0,
1756903072.3043847,3.085078716278076,128,-110720,94155,12555437,1568.2058177000781,7268.850703438612,0,
1756903072.3088903,3.0895843505859375,128,-109475,94770,12555469,3344.7485658376004,6869.690060980872,0,
1756903072.3140101,3.0947041511535645,128,-106800,94370,12555501,3721.8515985053637,6510.820535046007,0,
1756903072.3140101,3.0947041511535645,128,-104090,93885,12555533,4307.268391545144,6505.296288411462,0,
1756903072.3150103,3.0957043170928955,128,-103715,93965,12555565,5556.904990312667,6482.041220643108,0,
1756903072.3150103,3.0957043170928955,128,-106025,94525,12555597,5135.0450347546,6478.664337019734,0,
1756903072.3150103,3.0957043170928955,128,-109810,95345,12555629,3972.2673787491813,6472.380866486761,0,
1756903072.3160095,3.09670352935791,128,-112895,94770,12555661,-1077.8867379225403,6340.227989078205,0,
1756903072.3160095,3.09670352935791,128,-117910,93895,12555693,-2555.7500217760908,6330.740403437884,0,
1756903072.3170104,3.0977044105529785,128,-130850,93585,12555725,-14268.534243465598,6525.5151813191715,0,
1756903072.3170104,3.0977044105529785,128,-133270,94055,12555757,-15657.279234884547,6548.408271001278,0,
1756903072.3170104,3.0977044105529785,128,-134340,93805,12555789,-16916.572511089224,6574.400983076933,0,
1756903072.3180103,3.0987043380737305,128,-129555,92825,12555821,-15304.285805801932,6788.412705510118,0,
1756903072.3180103,3.0987043380737305,128,-129705,92250,12555853,-15170.933869447437,6809.427463189194,0,
1756903072.3190098,3.099703788757324,128,-127385,91695,12555885,-12088.71709886266,6938.788194656911,0,
1756903072.319513,3.1002070903778076,128,-121685,91060,12555917,-7915.464731321149,6950.988195336724,0,
1756903072.319513,3.1002070903778076,128,-118110,90595,12555949,-6477.201340157314,6949.800424288085,0,
1756903072.322522,3.1032159328460693,128,-112220,90900,12555981,2240.364680660815,6618.708085672471,0,
1756903072.322522,3.1032159328460693,128,-105495,91645,12556013,3921.2353758842282,6611.945593310866,0,
1756903072.322522,3.1032159328460693,128,-105195,92690,12556045,5269.92391038929,6608.581180634165,0,
1756903072.322522,3.1032159328460693,128,-104250,93465,12556077,6499.58164415898,6608.30792169436,0,
1756903072.3235207,3.104214668273926,128,-102570,94460,12556109,9920.211813896116,6689.40428911834,0,
1756903072.3245215,3.105215549468994,128,-108825,94595,12556141,5790.8877511367555,6667.356808088344,0,
1756903072.325521,3.106215000152588,128,-111670,94840,12556173,2489.2067639317197,6564.977779242917,0,
1756903072.325521,3.106215000152588,128,-108900,94790,12556205,2831.0482576484483,6555.616917211976,0,
1756903072.325521,3.106215000152588,128,-107460,94355,12556237,3399.9559535959197,6547.705759080577,0,
1756903072.325521,3.106215000152588,128,-109770,94200,12556269,3325.806737476499,6539.628543898974,0,
1756903072.3265207,3.1072146892547607,128,-110980,94320,12556301,2085.4982223230745,6430.4616526604195,0,
1756903072.3265207,3.1072146892547607,128,-112645,94455,12556333,1621.8256972978174,6418.406530174887,0,
1756903072.3265207,3.1072146892547607,128,-113660,93865,12556365,1039.4551241852878,6404.921642018481,0,
1756903072.3265207,3.1072146892547607,128,-114970,93540,12556397,303.07433387558103,6389.624473056117,0,
1756903072.3265207,3.1072146892547607,128,-115505,93360,12556429,-381.15908916604656,6374.561410094966,0,
1756903072.3265207,3.1072146892547607,128,-115205,93200,12556461,-841.6050703634044,6360.6904356644345,0,
1756903072.3275208,3.108214855194092,128,-115410,93115,12556493,-1975.465655038015,6253.16235136277,0,
1756903072.3275208,3.108214855194092,128,-115805,92750,12556525,-2143.329364372865,6242.859109338804,0,
1756903072.3275208,3.108214855194092,128,-116050,92435,12556557,-2320.038144176322,6233.024701481185,0,
1756903072.3275208,3.108214855194092,128,-116395,92580,12556589,-2524.8419227795957,6223.728385850109,0,
1756903072.3275208,3.108214855194092,128,-116215,92425,12556621,-2636.431131856953,6214.7351270153085,0,
1756903072.3275208,3.108214855194092,128,-115875,92285,12556653,-2641.1191423252953,6205.776166758887,0,
1756903072.3275208,3.108214855194092,128,-115450,92345,12556685,-2544.987387607524,6196.598666624546,0,
1756903072.3275208,3.108214855194092,128,-115710,92555,12556717,-2520.611468790414,6187.3830644586715,0,
1756903072.3290243,3.1097183227539062,128,-116260,92470,12556749,-2512.1445964920504,6053.565990890636,0,
1756903072.3310287,3.111722707748413,128,-116350,92435,12556781,-2142.266716854114,5865.981301594009,0,
1756903072.3310287,3.111722707748413,128,-116280,92720,12556813,-2106.9611659024267,5856.55753806065,0,
1756903072.3310287,3.111722707748413,128,-116155,92580,12556845,-2046.8049857123845,5847.006589707632,0,
1756903072.3310287,3.111722707748413,128,-116875,92645,12556877,-2151.624841390047,5837.742365919368,0,
1756903072.3320324,3.1127264499664307,128,-117355,92590,12556909,-2532.0287925939115,5756.401774770351,0,
1756903072.3320324,3.1127264499664307,128,-117340,92600,12556941,-2551.01538366861,5748.365956314371,0,
1756903072.3330317,3.1137256622314453,128,-118235,92435,12556973,-2972.1756715863057,5680.355587665004,0,
1756903072.3340318,3.1147258281707764,128,-117985,92315,12557005,-2660.7828531078558,5606.314030436075,0,
1756903072.3350997,3.1157937049865723,128,-117195,92160,12557037,-1828.1263590137119,5507.562842699409,0,
1756903072.3350997,3.1157937049865723,128,-117450,92020,12557069,-1818.603434928628,5498.314719548135,0,
1756903072.3361003,3.1167943477630615,128,-117840,92120,12557101,-1902.3766715716633,5410.099366425088,0,
1756903072.3361003,3.1167943477630615,128,-118515,92275,12557133,-2050.555868872206,5401.6770802020455,0,
1756903072.3376029,3.1182968616485596,128,-117985,92185,12557165,-1782.9000739724554,5269.996330761094,0,
1756903072.3376029,3.1182968616485596,128,-117825,91835,12557197,-1729.4783056489846,5261.120346209308,0,
1756903072.3376029,3.1182968616485596,128,-116870,91615,12557229,-1475.728178015291,5251.630468691658,0,
1756903072.339126,3.1198201179504395,128,-116715,91455,12557261,-566.3991093892546,5078.876557892795,0,
1756903072.339126,3.1198201179504395,128,-115760,91515,12557293,-310.99974105949,5066.92361748383,0,
1756903072.339126,3.1198201179504395,128,-116180,91435,12557325,-204.94375923422257,5054.734763252095,0,
1756903072.339126,3.1198201179504395,128,-118905,90795,12557357,-715.922637327164,5043.857476615038,0,
1756903072.339126,3.1198201179504395,128,-119805,90670,12557389,-1303.2858199877842,5034.479962928175,0,
1756903072.339126,3.1198201179504395,128,-119785,90785,12557421,-1747.580383639034,5026.239793076725,0,
1756903072.339126,3.1198201179504395,128,-120430,90750,12557453,-2225.27115991585,5019.217839187028,0,
1756903072.3455126,3.126206636428833,128,-119940,91115,12557485,-1917.0179176551535,4590.151287334796,0,
1756903072.3455126,3.126206636428833,128,-120855,92370,12557517,-2107.23990423419,4583.926694514326,0,
1756903072.346514,3.1272079944610596,128,-118260,92340,12557549,-671.4513650460083,4487.879143955571,0,
1756903072.346514,3.1272079944610596,128,-114935,92440,12557581,164.5810997895727,4477.040750708986,0,
1756903072.3475125,3.128206491470337,128,-117335,92575,12557613,516.3945567181672,4380.081650771555,0,
1756903072.3475125,3.128206491470337,128,-117835,92555,12557645,433.26633930630976,4370.1870897257295,0,
1756903072.3530233,3.1337172985076904,128,-117270,92485,12557677,417.13952284374705,3889.288586140832,0,
1756903072.3530233,3.1337172985076904,128,-116800,92190,12557709,518.0852208792455,3880.837068939463,0,
1756903072.3530233,3.1337172985076904,128,-119915,91875,12557741,-83.70321194651933,3871.3177553201886,0,
1756903072.3530233,3.1337172985076904,128,-121225,91825,12557773,-831.9614798930213,3863.698169949708,0,
1756903072.3530233,3.1337172985076904,128,-121525,91605,12557805,-1471.0784702512633,3857.699935978804,0,
1756903072.3540235,3.1347174644470215,128,-121140,91255,12557837,-2580.5284185871315,3826.38299934274,0,
1756903072.3540235,3.1347174644470215,128,-120800,91270,12557869,-2584.8591967288958,3823.27053217988,0,
1756903072.3540235,3.1347174644470215,128,-122430,91530,12557901,-2935.9496109190477,3821.046042222838,0,
1756903072.3540235,3.1347174644470215,128,-120025,91675,12557933,-2674.691129786434,3818.1721609372516,0,
1756903072.3550234,3.1357173919677734,128,-118045,91335,12557965,-548.3654016405712,3738.013374104332,0,
1756903072.3550234,3.1357173919677734,128,-116360,91560,12557997,-16.347006247413105,3728.683255473752,0,
1756903072.3550234,3.1357173919677734,128,-112330,91805,12558029,1270.572732423183,3722.5208377500094,0,
1756903072.3550234,3.1357173919677734,128,-111320,92020,12558061,2477.7642330261824,3719.400266038215,0,
1756903072.3570242,3.1377182006835938,128,-113385,91830,12558093,3551.7427848742177,3711.3731254295067,0,
1756903072.3570242,3.1377182006835938,128,-112555,91865,12558125,3764.032069290738,3711.5051400016428,0,
1756903072.3570242,3.1377182006835938,128,-115200,91850,12558157,3341.4002998691803,3710.5772970079743,0,
1756903072.3570242,3.1377182006835938,128,-119225,92180,12558189,2130.690488340673,3706.616562785513,0,
1756903072.359023,3.1397171020507812,128,-119105,92080,12558221,-1059.1187388285166,3579.9741541184903,0,
1756903072.3615332,3.1422271728515625,128,-119320,92175,12558253,-1355.8457726778288,3447.991241132313,0,
1756903072.3635352,3.1442291736602783,128,-118530,92125,12558285,-616.1818497421826,3312.332357001133,0,
1756903072.3665333,3.1472272872924805,128,-117725,91930,12558317,142.55383672238383,3090.223079855814,0,
1756903072.3690364,3.1497304439544678,128,-118675,91840,12558349,-460.88533505792157,2934.5988239153367,0,
1756903072.371041,3.1517350673675537,128,-118570,91585,12558381,-368.6522686755824,2811.5228941136343,0,
1756903072.3730435,3.1537375450134277,128,-118810,91605,12558413,-457.5771975044447,2698.7306765290796,0,
1756903072.3760448,3.156738758087158,128,-118625,91440,12558445,-235.50427127205757,2525.964232766788,0,
1756903072.3780441,3.158738136291504,128,-116785,91105,12558477,1071.9497069778008,2456.3960069013565,0,
1756903072.3805525,3.1612465381622314,128,-115735,91450,12558509,1700.5983562499093,2411.57396109874,0,
1756903072.3825564,3.16325044631958,128,-115245,92050,12558541,1802.716723307508,2382.379972139707,0,
1756903072.3845563,3.165250301361084,128,-115155,92145,12558573,1568.4271813243795,2343.4270531603415,0,
1756903072.3870609,3.167754888534546,128,-115230,92150,12558605,1161.8171190108824,2273.452766938991,0,
1756903072.3895657,3.170259714126587,128,-115680,91805,12558637,579.8967490979567,2173.1523354281007,0,
1756903072.3925743,3.1732683181762695,128,-116455,91495,12558669,-119.03751130977503,2028.7504122252979,0,
1756903072.3955739,3.1762678623199463,128,-116355,91440,12558701,-78.30066488453312,1892.0199774294097,0,
1756903072.3975742,3.1782681941986084,128,-115940,91490,12558733,220.13665093773366,1811.9913550331398,0,
1756903072.399077,3.1797709465026855,128,-115510,91600,12558765,520.547842323103,1764.9908761284062,0,
1756903072.401081,3.1817750930786133,128,-115780,91860,12558797,296.21046559891545,1694.556604426881,0,
1756903072.403084,3.1837780475616455,128,-115575,91880,12558829,357.9022126337541,1630.4946368465676,0,
1756903072.4111001,3.1917941570281982,128,-115785,91925,12558861,90.8885902119423,1372.3272786352459,0,
1756903072.4161034,3.1967973709106445,128,-120520,91680,12558893,-2663.881290603862,1516.5925096046828,0,
1756903072.4246137,3.205307722091675,128,-122745,91300,12558925,-2464.789098829722,1683.6657706508984,0,
1756903072.425614,3.206308126449585,128,-121675,90905,12558957,-1553.7570517153008,1680.4795978574373,0,
1756903072.425614,3.206308126449585,128,-118875,90780,12558989,-869.8754740502054,1678.4474348718245,0,
1756903072.425614,3.206308126449585,128,-115310,90670,12559021,435.0755502264353,1675.3303346164491,0,
1756903072.425614,3.206308126449585,128,-113575,90855,12559053,1816.2567759879212,1675.6836334579405,0,
1756903072.4266136,3.2073075771331787,128,-114120,90720,12559085,4514.456804413239,1745.2433278880917,0,
1756903072.4266136,3.2073075771331787,128,-114290,90990,12559117,4672.950691140878,1752.5830124043316,0,
1756903072.4266136,3.2073075771331787,128,-116925,90905,12559149,4208.592108171588,1758.7401619057487,0,
1756903072.4266136,3.2073075771331787,128,-118435,90740,12559181,3510.8629733380067,1763.1326872076395,0,
1756903072.4276135,3.2083075046539307,128,-118385,90790,12559213,1634.7219304513399,1759.984718157598,0,
1756903072.4276135,3.2083075046539307,128,-117575,90650,12559245,1662.1198517663117,1759.739373539638,0,
1756903072.4276135,3.2083075046539307,128,-116085,90630,12559277,2003.0179819291532,1760.34926654245,0,
1756903072.4291162,3.209810256958008,128,-115800,90515,12559309,2760.4727657195394,1796.7475162239716,0,
1756903072.4291162,3.209810256958008,128,-116195,90625,12559341,2705.7423974123644,1799.0263422222733,0,
1756903072.4291162,3.209810256958008,128,-116240,90580,12559373,2646.4078171491537,1801.1507050492874,0,
1756903072.43112,3.2118139266967773,128,-114395,90805,12559405,3304.2336321025687,1873.2136011405767,0,
1756903072.43112,3.2118139266967773,128,-114540,90980,12559437,3288.9072504840638,1876.7627074782679,0,
1756903072.43112,3.2118139266967773,128,-112695,90975,12559469,3669.739940602334,1881.257653729081,0,
1756903072.4321232,3.2128171920776367,128,-113260,91170,12559501,3879.3602407187245,1930.400306607828,0,
1756903072.4321232,3.2128171920776367,128,-114785,90945,12559533,3552.8643329033425,1934.4677807828175,0,
1756903072.4321232,3.2128171920776367,128,-115060,90990,12559565,3231.9113668621962,1937.720437356001,0,
1756903072.4351227,3.2158167362213135,128,-115335,90795,12559597,1524.398294998681,1908.7457271322,0,
1756903072.4351227,3.2158167362213135,128,-115130,90990,12559629,1521.0263892364571,1907.7737250609825,0,
1756903072.4351227,3.2158167362213135,128,-115210,90670,12559661,1496.8547307567899,1906.743562067994,0,
1756903072.4351227,3.2158167362213135,128,-115220,90670,12559693,1471.9733470245812,1905.653604698781,0,
1756903072.4351227,3.2158167362213135,128,-115525,90515,12559725,1382.3964409094797,1904.3418129018,0,
1756903072.436123,3.2168169021606445,128,-115505,90580,12559757,1073.579371448335,1883.9710683429535,0,
1756903072.4396267,3.220320701599121,128,-115735,90235,12559789,561.5605975440865,1776.94427856523,0,
1756903072.4396267,3.220320701599121,128,-115885,90310,12559821,516.1208453051795,1773.7834277414886,0,
1756903072.4396267,3.220320701599121,128,-116135,90060,12559853,425.30340329087034,1770.4028241742924,0,
1756903072.4396267,3.220320701599121,128,-116270,89870,12559885,324.8317264120438,1766.778815867813,0,
1756903072.4406316,3.221325635910034,128,-116405,89835,12559917,-24.13889336454929,1723.8496396968712,0,
1756903072.4406316,3.221325635910034,128,-116245,89995,12559949,-15.978688257942837,1719.5680526313918,0,
1756903072.4406316,3.221325635910034,128,-116180,90090,12559981,4.497143373284702,1715.2684154630958,0,
1756903072.4406316,3.221325635910034,128,-115565,90120,12560013,154.1257348862066,1711.3546722713784,0,
1756903072.4406316,3.221325635910034,128,-116000,90590,12560045,174.21070627499373,1707.501093219024,0,
1756903072.4406316,3.221325635910034,128,-115845,90445,12560077,222.93887821287453,1703.7793352183303,0,
1756903072.4416344,3.2223284244537354,128,-115580,90455,12560109,491.6231681543044,1673.9805881042973,0,
1756903072.444635,3.2253289222717285,128,-115100,90705,12560141,744.5803992986183,1608.8085108193568,0,
1756903072.444635,3.2253289222717285,128,-116030,90410,12560173,546.5869392364652,1606.1455495823086,0,
1756903072.444635,3.2253289222717285,128,-116715,90215,12560205,243.5412965251362,1602.7295369495382,0,
1756903072.444635,3.2253289222717285,128,-116460,89810,12560237,65.0687023081986,1598.8746621212335,0,
1756903072.444635,3.2253289222717285,128,-115980,89800,12560269,31.972839127311616,1594.9464809126039,0,
1756903072.444635,3.2253289222717285,128,-115685,90260,12560301,70.62189560035954,1591.1250397067759,0,
1756903072.4456344,3.2263283729553223,128,-116240,90025,12560333,-209.6940900390943,1557.2752359540862,0,
1756903072.4456344,3.2263283729553223,128,-117535,90570,12560365,-512.6164493774113,1554.6563041520799,0,
1756903072.4466362,3.227330207824707,128,-117675,91085,12560397,-1265.443568580702,1547.5531085212574,0,
1756903072.4466362,3.227330207824707,128,-117375,91165,12560429,-1254.5306646887577,1546.8185090456054,0,
1756903072.4466362,3.227330207824707,128,-116045,91140,12560461,-953.1755299063859,1545.3302618809976,0,
1756903072.4466362,3.227330207824707,128,-115600,90855,12560493,-621.6835362666939,1543.014704098291,0,
1756903072.4466362,3.227330207824707,128,-114795,90335,12560525,-189.52913701254818,1539.6215517687986,0,
1756903072.4476345,3.2283284664154053,128,-115095,90395,12560557,632.0311443001091,1517.408345445905,0,
1756903072.4476345,3.2283284664154053,128,-115700,90315,12560589,561.9652217305328,1515.0130749385787,0,
1756903072.4511418,3.2318358421325684,128,-115725,90180,12560621,233.79188636117544,1411.2225974460468,0,
1756903072.4606524,3.2413463592529297,128,-116920,90095,12560653,-428.3349193819996,1221.6097830318947,0,
1756903072.4606524,3.2413463592529297,128,-118060,90350,12560685,-680.6845627423927,1220.2536978870353,0,
1756903072.4616551,3.242349147796631,128,-117965,90265,12560717,-1147.957748172351,1218.4764279432336,0,
1756903072.4616551,3.242349147796631,128,-117600,90355,12560749,-1101.2378786976392,1218.1825140174756,0,
1756903072.4626572,3.2433512210845947,128,-117315,90485,12560781,-714.6399355989874,1205.812409604204,0,
1756903072.4626572,3.2433512210845947,128,-116770,90405,12560813,-564.343777515018,1204.2042647992644,0,
1756903072.4626572,3.2433512210845947,128,-116985,90695,12560845,-493.8886928829921,1202.423522546717,0,
1756903072.4636567,3.2443506717681885,128,-116535,90870,12560877,5.624467173716539,1173.0978344509597,0,
1756903072.4636567,3.2443506717681885,128,-116770,90730,12560909,-7.068096608745163,1170.1746289012058,0,
1756903072.4646556,3.245349645614624,128,-115980,90620,12560941,482.42446640767474,1153.3302306345795,0,
1756903072.4646556,3.245349645614624,128,-117730,90310,12560973,137.88045540009443,1150.7845250473833,0,
1756903072.4656553,3.246349334716797,128,-120480,89795,12561005,-2477.7830005928017,1183.3081127726614,0,
1756903072.4656553,3.246349334716797,128,-121160,89495,12561037,-2820.4746746605288,1187.4124458134622,0,
1756903072.4656553,3.246349334716797,128,-120505,89725,12561069,-2934.0151363232812,1191.7911323189724,0,
1756903072.4691586,3.2498526573181152,128,-118565,89760,12561101,-1149.180433944545,1188.3429474028737,0,
1756903072.4691586,3.2498526573181152,128,-117535,89435,12561133,-882.5967234898271,1187.5764497488663,0,
1756903072.4691586,3.2498526573181152,128,-116330,89450,12561165,-412.6276349782412,1185.633673674986,0,
1756903072.4691586,3.2498526573181152,128,-114425,89300,12561197,365.0228330796874,1183.5764241164495,0,
1756903072.4691586,3.2498526573181152,128,-113240,89505,12561229,1220.6978171013425,1183.6694864616593,0,
1756903072.4721663,3.2528603076934814,128,-111305,89620,12561261,4142.77298486723,1391.6297735026758,0,
1756903072.4721663,3.2528603076934814,128,-111280,89655,12561293,4211.682359741366,1398.6995703553237,0,
