t_abs_unix,t_rel_s,exg_status,exg_ch1_24bit,exg_ch2_24bit,device_timestamp
1756894098.038872,2.846806287765503,128,1040965,799410,3673037
1756894098.0398724,2.847806692123413,128,1098490,769300,3673069
1756894098.0398724,2.847806692123413,128,1166155,770280,3673101
1756894098.0458732,2.8538074493408203,128,1243635,770595,3673133
1756894098.0478718,2.8558061122894287,128,1313425,773530,3673165
1756894098.0478718,2.8558061122894287,128,1368455,770465,3673197
1756894098.0478718,2.8558061122894287,128,1399785,774660,3673229
1756894098.048872,2.8568062782287598,128,1391255,772635,3673261
1756894098.048872,2.8568062782287598,128,1369640,773340,3673293
1756894098.048872,2.8568062782287598,128,1324735,770825,3673325
1756894098.048872,2.8568062782287598,128,1223080,764815,3673357
1756894098.051873,2.859807252883911,128,1001370,732910,3673389
1756894098.051873,2.859807252883911,128,766265,727460,3673421
1756894098.051873,2.859807252883911,128,565380,722130,3673453
1756894098.052872,2.8608062267303467,128,252875,731040,3673485
1756894098.052872,2.8608062267303467,128,30450,735225,3673517
1756894098.052872,2.8608062267303467,128,-1165,741160,3673549
1756894098.052872,2.8608062267303467,128,394200,764070,3673581
1756894098.052872,2.8608062267303467,128,557735,766960,3673613
1756894098.052872,2.8608062267303467,128,707975,780825,3673645
1756894098.0538733,2.8618075847625732,128,915895,799615,3673677
1756894098.0538733,2.8618075847625732,128,1091440,784065,3673709
1756894098.0548725,2.862806797027588,128,1128615,770730,3673741
1756894098.0548725,2.862806797027588,128,1202620,770225,3673773
1756894098.0548725,2.862806797027588,128,1282495,771000,3673805
1756894098.0548725,2.862806797027588,128,1344890,771235,3673837
1756894098.0548725,2.862806797027588,128,1388020,770860,3673869
1756894098.0558724,2.86380672454834,128,1398155,773750,3673901
1756894098.0558724,2.86380672454834,128,1383265,771625,3673933
1756894098.0558724,2.86380672454834,128,1346625,771470,3673965
1756894098.0568721,2.8648064136505127,128,1282740,769900,3673997
1756894098.057381,2.8653151988983154,128,1116305,743380,3674029
1756894098.057381,2.8653151988983154,128,865135,724450,3674061
1756894098.057381,2.8653151988983154,128,673665,725155,3674093
1756894098.057381,2.8653151988983154,128,394090,729455,3674125
1756894098.057381,2.8653151988983154,128,248395,730660,3674157
1756894098.057381,2.8653151988983154,128,21490,734300,3674189
1756894098.057381,2.8653151988983154,128,158810,752630,3674221
1756894098.057381,2.8653151988983154,128,514710,765025,3674253
1756894098.057381,2.8653151988983154,128,637665,777530,3674285
1756894098.057381,2.8653151988983154,128,790105,785285,3674317
1756894098.057381,2.8653151988983154,128,1051150,800585,3674349
1756894098.057381,2.8653151988983154,128,1099920,770485,3674381
1756894098.057381,2.8653151988983154,128,1168415,769755,3674413
1756894098.057381,2.8653151988983154,128,1246245,769975,3674445
1756894098.057381,2.8653151988983154,128,1314545,771730,3674477
1756894098.072948,2.8808822631835938,128,1369600,770965,3674509
1756894098.0749476,2.8828818798065186,128,1399645,773735,3674541
1756894098.0760016,2.8839359283447266,128,1389240,771645,3674573
1756894098.0760016,2.8839359283447266,128,1366525,772335,3674605
1756894098.0770025,2.884936809539795,128,1321420,769675,3674637
1756894098.0770025,2.884936809539795,128,1216430,761715,3674669
1756894098.0780032,2.885937452316284,128,994315,732020,3674701
1756894098.0780032,2.885937452316284,128,764275,726895,3674733
1756894098.0780032,2.885937452316284,128,561340,723050,3674765
1756894098.0790024,2.886936664581299,128,408125,727295,3674797
1756894098.0800018,2.8879361152648926,128,121765,733735,3674829
1756894098.0800018,2.8879361152648926,128,12290,740390,3674861
1756894098.0810018,2.8889360427856445,128,417890,763070,3674893
1756894098.0810018,2.8889360427856445,128,567180,769075,3674925
1756894098.0835044,2.8914387226104736,128,715850,781175,3674957
1756894098.0835044,2.8914387226104736,128,928705,800855,3674989
1756894098.0845075,2.892441749572754,128,1092735,782470,3675021
1756894098.0845075,2.892441749572754,128,1131690,769005,3675053
1756894098.0845075,2.892441749572754,128,1205720,770665,3675085
1756894098.0845075,2.892441749572754,128,1284695,771285,3675117
1756894098.0855086,2.8934428691864014,128,1346720,771235,3675149
1756894098.0855086,2.8934428691864014,128,1388900,771575,3675181
1756894098.0925097,2.9004440307617188,128,1397750,774855,3675213
1756894098.0925097,2.9004440307617188,128,1382695,772375,3675245
1756894098.0925097,2.9004440307617188,128,1345615,771140,3675277
1756894098.0925097,2.9004440307617188,128,1281700,771920,3675309
1756894098.0925097,2.9004440307617188,128,1113980,743195,3675341
1756894098.0925097,2.9004440307617188,128,859740,725960,3675373
1756894098.0925097,2.9004440307617188,128,670825,724970,3675405
1756894098.0925097,2.9004440307617188,128,550520,723610,3675437
1756894098.0925097,2.9004440307617188,128,242340,731955,3675469
1756894098.0925097,2.9004440307617188,128,27985,736175,3675501
1756894098.0925097,2.9004440307617188,128,168530,756135,3675533
1756894098.0925097,2.9004440307617188,128,519290,765205,3675565
1756894098.0925097,2.9004440307617188,128,642260,778965,3675597
1756894098.0925097,2.9004440307617188,128,795035,787200,3675629
1756894098.0925097,2.9004440307617188,128,1056080,800280,3675661
1756894098.0925097,2.9004440307617188,128,1101305,770450,3675693
1756894098.0925097,2.9004440307617188,128,1171465,770390,3675725
1756894098.0925097,2.9004440307617188,128,1250185,770170,3675757
1756894098.0925097,2.9004440307617188,128,1318455,771235,3675789
1756894098.0925097,2.9004440307617188,128,1372720,771555,3675821
1756894098.0925097,2.9004440307617188,128,1401405,775265,3675853
1756894098.0925097,2.9004440307617188,128,1391110,773735,3675885
1756894098.0925097,2.9004440307617188,128,1366555,774100,3675917
1756894098.0925097,2.9004440307617188,128,1320975,771325,3675949
1756894098.0925097,2.9004440307617188,128,1214275,762700,3675981
1756894098.0925097,2.9004440307617188,128,984975,731200,3676013
1756894098.0925097,2.9004440307617188,128,758310,726885,3676045
1756894098.0925097,2.9004440307617188,128,666765,724405,3676077
1756894098.0925097,2.9004440307617188,128,373960,729495,3676109
1756894098.103046,2.910980224609375,128,103975,732880,3676141
1756894098.103046,2.910980224609375,128,785,740035,3676173
1756894098.103046,2.910980224609375,128,424625,766295,3676205
1756894098.103046,2.910980224609375,128,569880,770905,3676237
1756894098.1037374,2.9116716384887695,128,719235,779980,3676269
1756894098.1037374,2.9116716384887695,128,937275,798835,3676301
1756894098.1040752,2.9120094776153564,128,382135,728670,3689869
1756894098.1040752,2.9120094776153564,128,108160,733320,3689901
1756894098.1040752,2.9120094776153564,128,-20130,739070,3689933
1756894098.1040752,2.9120094776153564,128,386475,765415,3689965
1756894098.1070783,2.9150125980377197,128,560370,769905,3689997
1756894098.1130786,2.9210128784179688,128,707880,781695,3690029
1756894098.1130786,2.9210128784179688,128,913580,801590,3690061
1756894098.1140792,2.922013521194458,128,1043605,802605,3690093
1756894098.1140792,2.922013521194458,128,1098640,771900,3690125
1756894098.1150794,2.923013687133789,128,1167255,770285,3690157
1756894098.1150794,2.923013687133789,128,1245865,770430,3690189
1756894098.1160786,2.9240128993988037,128,1315890,770455,3690221
1756894098.1160786,2.9240128993988037,128,1371030,771575,3690253
1756894098.1170783,2.9250125885009766,128,1403170,774505,3690285
1756894098.1170783,2.9250125885009766,128,1394330,772385,3690317
1756894098.120079,2.928013324737549,128,1372030,772470,3690349
1756894098.120079,2.928013324737549,128,1327785,770865,3690381
1756894098.120079,2.928013324737549,128,1228370,764325,3690413
1756894098.120079,2.928013324737549,128,1005035,731445,3690445
1756894098.120079,2.928013324737549,128,772690,727025,3690477
1756894098.1230783,2.9310126304626465,128,551895,722320,3690509
1756894098.1230783,2.9310126304626465,128,220105,729535,3690541
1756894098.1240785,2.9320127964019775,128,-195,735075,3690573
1756894098.1240785,2.9320127964019775,128,114505,752820,3690605
1756894098.1240785,2.9320127964019775,128,515515,765335,3690637
1756894098.1250794,2.933013677597046,128,637195,777305,3690669
1756894098.1260808,2.9340150356292725,128,789310,785535,3690701
1756894098.1270788,2.9350130558013916,128,924390,799780,3690733
1756894098.1270788,2.9350130558013916,128,1095190,782720,3690765
1756894098.1280797,2.93601393699646,128,1133635,770995,3690797
1756894098.1280797,2.93601393699646,128,1207550,773175,3690829
1756894098.1280797,2.93601393699646,128,1286510,771705,3690861
1756894098.131079,2.9390132427215576,128,1349800,774470,3690893
1756894098.131079,2.9390132427215576,128,1390460,771105,3690925
1756894098.1320786,2.9400129318237305,128,1402270,774100,3690957
1756894098.1320786,2.9400129318237305,128,1388090,771865,3690989
1756894098.1320786,2.9400129318237305,128,1351670,772605,3691021
1756894098.1390796,2.9470138549804688,128,1288985,773290,3691053
1756894098.1400783,2.948012590408325,128,1120670,743455,3691085
1756894098.1410785,2.9490127563476562,128,870730,727165,3691117
1756894098.1410785,2.9490127563476562,128,677610,725750,3691149
1756894098.1410785,2.9490127563476562,128,380090,729410,3691181
1756894098.1410785,2.9490127563476562,128,93675,732725,3691213
1756894098.1410785,2.9490127563476562,128,-13095,742155,3691245
1756894098.1440787,2.9520130157470703,128,412045,765915,3691277
1756894098.1440787,2.9520130157470703,128,569570,770170,3691309
1756894098.1440787,2.9520130157470703,128,718960,780240,3691341
1756894098.1440787,2.9520130157470703,128,795600,785175,3691373
1756894098.145583,2.953517198562622,128,1057845,802250,3691405
1756894098.145583,2.953517198562622,128,1106225,771805,3691437
1756894098.145583,2.953517198562622,128,1175665,771900,3691469
1756894098.145583,2.953517198562622,128,1254475,771170,3691501
1756894098.145583,2.953517198562622,128,1323275,771255,3691533
1756894098.145583,2.953517198562622,128,1377725,773445,3691565
1756894098.145583,2.953517198562622,128,1408175,775515,3691597
1756894098.146587,2.9545211791992188,128,1398810,774865,3691629
1756894098.146587,2.9545211791992188,128,1375185,773415,3691661
1756894098.1475868,2.9555211067199707,128,1330695,772985,3691693
1756894098.1475868,2.9555211067199707,128,1225180,763560,3691725
1756894098.1475868,2.9555211067199707,128,995705,732160,3691757
1756894098.1475868,2.9555211067199707,128,766210,727700,3691789
1756894098.1475868,2.9555211067199707,128,552830,722745,3691821
1756894098.1475868,2.9555211067199707,128,243130,732470,3691853
1756894098.1485863,2.9565205574035645,128,34430,736240,3691885
1756894098.1485863,2.9565205574035645,128,184625,754870,3691917
1756894098.1485863,2.9565205574035645,128,525230,765935,3691949
1756894098.1485863,2.9565205574035645,128,647665,779755,3691981
1756894098.1485863,2.9565205574035645,128,723520,782585,3692013
1756894098.1495867,2.9575209617614746,128,940955,801605,3692045
1756894098.1495867,2.9575209617614746,128,1099935,782550,3692077
1756894098.1501236,2.9580578804016113,128,1140645,771115,3692109
1756894098.1501236,2.9580578804016113,128,1215285,771505,3692141
1756894098.1501236,2.9580578804016113,128,1293685,773485,3692173
1756894098.1501236,2.9580578804016113,128,1355110,772215,3692205
1756894098.1501236,2.9580578804016113,128,1397140,773185,3692237
1756894098.1501236,2.9580578804016113,128,1405290,776320,3692269
1756894098.1501236,2.9580578804016113,128,1389925,773315,3692301
1756894098.1501236,2.9580578804016113,128,1351555,771855,3692333
1756894098.1501236,2.9580578804016113,128,1286020,773795,3692365
1756894098.1501236,2.9580578804016113,128,1112900,745010,3692397
1756894098.1501236,2.9580578804016113,128,862810,725110,3692429
1756894098.1501236,2.9580578804016113,128,673550,725025,3692461
1756894098.1667058,2.974640130996704,128,423930,730995,3692493
1756894098.1677053,2.975639581680298,128,151505,734975,3692525
1756894098.1677053,2.975639581680298,128,48000,741510,3692557
1756894098.1687055,2.976639747619629,128,451245,764815,3692589
1756894098.1697056,2.97763991355896,128,576375,770615,3692621
1756894098.1707053,2.978639602661133,128,651695,779145,3692653
1756894098.1707053,2.978639602661133,128,803210,787255,3692685
1756894098.1717527,2.979686975479126,128,1064370,801755,3692717
1756894098.1717527,2.979686975479126,128,1107820,771980,3692749
1756894098.1727521,2.9806864261627197,128,1178605,772505,3692781
1756894098.1757538,2.9836881160736084,128,1258560,773015,3692813
1756894098.1757538,2.9836881160736084,128,1326315,773395,3692845
1756894098.1757538,2.9836881160736084,128,1379870,774520,3692877
1756894098.1757538,2.9836881160736084,128,1407810,775830,3692909
1756894098.1767535,2.9846878051757812,128,1396650,773770,3692941
1756894098.1777527,2.985687017440796,128,1372110,774120,3692973
1756894098.1847527,2.9926869869232178,128,1325815,773820,3693005
1756894098.1847527,2.9926869869232178,128,1215575,762560,3693037
1756894098.1858125,2.993746757507324,128,981230,731395,3693069
1756894098.1858125,2.993746757507324,128,758845,731765,3693101
1756894098.1858125,2.993746757507324,128,564225,726380,3693133
1756894098.1858125,2.993746757507324,128,290165,733375,3693165
1756894098.1888127,2.9967470169067383,128,79510,738005,3693197
1756894098.1888127,2.9967470169067383,128,242640,759420,3693229
1756894098.1888127,2.9967470169067383,128,525345,766305,3693261
1756894098.1898136,2.9977478981018066,128,575600,773160,3693293
1756894098.1898136,2.9977478981018066,128,724630,781150,3693325
1756894098.1898136,2.9977478981018066,128,947385,802880,3693357
1756894098.1898136,2.9977478981018066,128,1094550,780955,3693389
1756894098.1898136,2.9977478981018066,128,1139025,773525,3693421
1756894098.1908133,2.9987475872039795,128,1213420,772175,3693453
1756894098.1908133,2.9987475872039795,128,1292060,773930,3693485
1756894098.1918132,2.9997475147247314,128,1352905,771625,3693517
1756894098.1918132,2.9997475147247314,128,1395370,774220,3693549
1756894098.1918132,2.9997475147247314,128,1400445,775385,3693581
1756894098.192318,3.0002522468566895,128,1385315,775715,3693613
1756894098.192318,3.0002522468566895,128,1346505,773115,3693645
1756894098.192318,3.0002522468566895,128,1279160,774515,3693677
1756894098.192318,3.0002522468566895,128,1102470,743725,3693709
1756894098.192318,3.0002522468566895,128,850605,726675,3693741
1756894098.194328,3.0022623538970947,128,657385,726505,3693773
1756894098.194328,3.0022623538970947,128,418605,731170,3693805
1756894098.194328,3.0022623538970947,128,136350,734430,3693837
1756894098.194328,3.0022623538970947,128,56010,742350,3693869
1756894098.194328,3.0022623538970947,128,460225,765520,3693901
1756894098.195323,3.0032572746276855,128,525030,766500,3693933
1756894098.195323,3.0032572746276855,128,652765,780165,3693965
1756894098.195323,3.0032572746276855,128,810550,789820,3693997
1756894098.195323,3.0032572746276855,128,1066890,798770,3694029
1756894098.195323,3.0032572746276855,128,1106120,771080,3694061
1756894098.195323,3.0032572746276855,128,1177945,771070,3694093
1756894098.195323,3.0032572746276855,128,1257355,772440,3694125
1756894098.196322,3.004256248474121,128,1323715,771925,3694157
1756894098.1973217,3.005255937576294,128,1377025,773390,3694189
1756894098.2053223,3.013256549835205,128,1403890,774050,3694221
1756894098.206322,3.014256238937378,128,1393375,773285,3694253
1756894098.206322,3.014256238937378,128,1367835,774475,3694285
1756894098.2073214,3.0152556896209717,128,1321185,773555,3694317
1756894098.2073214,3.0152556896209717,128,1205270,761320,3694349
1756894098.2083223,3.01625657081604,128,971015,730360,3694381
1756894098.209324,3.0172581672668457,128,750860,728870,3694413
1756894098.209324,3.0172581672668457,128,542510,724675,3694445
1756894098.2103224,3.018256664276123,128,235705,733675,3694477
1756894098.2113223,3.019256591796875,128,39645,737065,3694509
1756894098.2133217,3.0212559700012207,128,237820,759690,3694541
1756894098.2143228,3.022257089614868,128,458660,765425,3694573
1756894098.2143228,3.022257089614868,128,581910,773260,3694605
1756894098.2143228,3.022257089614868,128,728540,781585,3694637
1756894098.2163217,3.0242559909820557,128,958330,804360,3694669
1756894098.2173216,3.0252559185028076,128,1094750,779435,3694701
1756894098.2173216,3.0252559185028076,128,1141950,772890,3694733
1756894098.2183223,3.026256561279297,128,1216420,771620,3694765
1756894098.2193215,3.0272557735443115,128,1292725,772940,3694797
1756894098.2193215,3.0272557735443115,128,1353810,772700,3694829
1756894098.2203221,3.028256416320801,128,1393760,771910,3694861
1756894098.2203221,3.028256416320801,128,1399030,775255,3694893
1756894098.2213218,3.0292561054229736,128,1383805,774795,3694925
1756894098.2213218,3.0292561054229736,128,1344890,773195,3694957
1756894098.2213218,3.0292561054229736,128,1274745,773410,3694989
1756894098.222322,3.0302562713623047,128,1091630,741285,3695021
1756894098.2253232,3.033257484436035,128,837460,725095,3695053
1756894098.2253232,3.033257484436035,128,652300,725335,3695085
1756894098.2253232,3.033257484436035,128,376335,730880,3695117
1756894098.2263231,3.034257411956787,128,115875,733240,3695149
1756894098.2263231,3.034257411956787,128,36245,741815,3695181
1756894098.2263231,3.034257411956787,128,238090,758150,3695213
1756894098.2333221,3.0412564277648926,128,527815,766590,3695245
1756894098.235322,3.0432562828063965,128,659220,779105,3695277
1756894098.235322,3.0432562828063965,128,823780,792675,3695309
1756894098.235322,3.0432562828063965,128,1072600,798615,3695341
1756894098.235322,3.0432562828063965,128,1107595,772940,3695373
1756894098.2363229,3.044257164001465,128,1178510,771165,3695405
1756894098.2363229,3.044257164001465,128,1259155,773550,3695437
1756894098.2398252,3.047759532928467,128,1325945,773460,3695469
1756894098.2398252,3.047759532928467,128,1377280,772180,3695501
1756894098.2398252,3.047759532928467,128,1402595,775920,3695533
1756894098.2398252,3.047759532928467,128,1390825,773680,3695565
1756894098.2398252,3.047759532928467,128,1363190,773745,3695597
1756894098.2398252,3.047759532928467,128,1316035,774275,3695629
1756894098.2408295,3.0487637519836426,128,1197475,760390,3695661
1756894098.2408295,3.0487637519836426,128,961575,729900,3695693
1756894098.2408295,3.0487637519836426,128,743525,730095,3695725
1756894098.2408295,3.0487637519836426,128,527340,726645,3695757
1756894098.241829,3.0497632026672363,128,231230,733105,3695789
1756894098.241829,3.0497632026672363,128,34120,736705,3695821
1756894098.241829,3.0497632026672363,128,37095,742590,3695853
1756894098.241829,3.0497632026672363,128,463145,763190,3695885
1756894098.2428293,3.0507636070251465,128,581155,771455,3695917
1756894098.2428293,3.0507636070251465,128,729810,781540,3695949
1756894098.2428293,3.0507636070251465,128,964665,803435,3695981
1756894098.2428293,3.0507636070251465,128,1092285,777365,3696013
1756894098.2428293,3.0507636070251465,128,1143765,772825,3696045
1756894098.243829,3.0517632961273193,128,1218005,772000,3696077
1756894098.243829,3.0517632961273193,128,1293660,771765,3696109
1756894098.243829,3.0517632961273193,128,1355150,774160,3696141
1756894098.243829,3.0517632961273193,128,1393435,773010,3696173
1756894098.243829,3.0517632961273193,128,1396520,774705,3696205
1756894098.245329,3.0532631874084473,128,1381080,775020,3696237
1756894098.245329,3.0532631874084473,128,1340515,772320,3696269
1756894098.245329,3.0532631874084473,128,1266575,771830,3696301
1756894098.245329,3.0532631874084473,128,1077685,740605,3696333
1756894098.245329,3.0532631874084473,128,824095,724970,3696365
1756894098.245329,3.0532631874084473,128,635875,722780,3696397
1756894098.245329,3.0532631874084473,128,336620,730655,3696429
1756894098.245329,3.0532631874084473,128,190385,733835,3696461
1756894098.245329,3.0532631874084473,128,4290,737130,3696493
1756894098.245329,3.0532631874084473,128,242470,759870,3696525
1756894098.245329,3.0532631874084473,128,531020,765695,3696557
1756894098.2609546,3.0688889026641846,128,664500,781420,3696589
1756894098.2609546,3.0688889026641846,128,830740,791215,3696621
1756894098.2609546,3.0688889026641846,128,1074380,797780,3696653
1756894098.2609546,3.0688889026641846,128,1108495,771355,3696685
1756894098.2609546,3.0688889026641846,128,1180450,770595,3696717
1756894098.2609546,3.0688889026641846,128,1262640,772430,3696749
1756894098.2609546,3.0688889026641846,128,1328020,772205,3696781
1756894098.2609546,3.0688889026641846,128,1377995,772435,3696813
1756894098.2609546,3.0688889026641846,128,1402645,776575,3696845
1756894098.2609546,3.0688889026641846,128,1389940,773680,3696877
1756894098.2609546,3.0688889026641846,128,1359985,770740,3696909
1756894098.2609546,3.0688889026641846,128,1311385,772205,3696941
1756894098.2609546,3.0688889026641846,128,1185140,756735,3696973
1756894098.2609546,3.0688889026641846,128,946930,729160,3697005
1756894098.2609546,3.0688889026641846,128,734275,727955,3697037
1756894098.2609546,3.0688889026641846,128,489090,725350,3697069
1756894098.2609546,3.0688889026641846,128,326415,730300,3697101
1756894098.2609546,3.0688889026641846,128,60795,731745,3697133
1756894098.2609546,3.0688889026641846,128,16875,744975,3697165
1756894098.2609546,3.0688889026641846,128,467665,766710,3697197
1756894098.2609546,3.0688889026641846,128,590550,771630,3697229
1756894098.2816396,3.089573860168457,128,738560,781280,3697261
1756894098.2816396,3.089573860168457,128,981445,802560,3697293
1756894098.2826395,3.090573787689209,128,1092325,774540,3697325
1756894098.2826395,3.090573787689209,128,1145950,771035,3697357
1756894098.2826395,3.090573787689209,128,1220595,771095,3697389
1756894098.2826395,3.090573787689209,128,1296365,771295,3697421
1756894098.2826395,3.090573787689209,128,1357100,771375,3697453
1756894098.2856393,3.093573570251465,128,1395130,772705,3697485
1756894098.2866397,3.094573974609375,128,1395640,772530,3697517
1756894098.2866397,3.094573974609375,128,1379165,772845,3697549
1756894098.2866397,3.094573974609375,128,1338975,771690,3697581
1756894098.2871425,3.0950767993927,128,1262485,771050,3697613
1756894098.2871425,3.0950767993927,128,1069460,738010,3697645
1756894098.2871425,3.0950767993927,128,817905,724210,3697677
1756894098.2871425,3.0950767993927,128,627845,722285,3697709
1756894098.2871425,3.0950767993927,128,498985,724870,3697741
1756894098.2881458,3.0960800647735596,128,207540,731860,3697773
1756894098.2881458,3.0960800647735596,128,17255,737625,3697805
1756894098.2881458,3.0960800647735596,128,290790,761785,3697837
1756894098.289146,3.0970802307128906,128,535455,766085,3697869
1756894098.289146,3.0970802307128906,128,671150,780360,3697901
1756894098.289146,3.0970802307128906,128,841875,793040,3697933
1756894098.289146,3.0970802307128906,128,1079110,794310,3697965
1756894098.289146,3.0970802307128906,128,1110495,771575,3697997
1756894098.2901466,3.09808087348938,128,1183305,772270,3698029
1756894098.2901466,3.09808087348938,128,1262325,772200,3698061
1756894098.2901466,3.09808087348938,128,1326835,772595,3698093
1756894098.2911458,3.0990800857543945,128,1377740,773390,3698125
1756894098.2911458,3.0990800857543945,128,1399320,775580,3698157
1756894098.2911458,3.0990800857543945,128,1386800,773660,3698189
1756894098.2921472,3.100081443786621,128,1356835,772580,3698221
1756894098.2921472,3.100081443786621,128,1307955,772960,3698253
1756894098.2921472,3.100081443786621,128,1179250,756715,3698285
1756894098.2921472,3.100081443786621,128,937400,729595,3698317
1756894098.2921472,3.100081443786621,128,729055,731260,3698349
1756894098.2921472,3.100081443786621,128,625490,723270,3698381
1756894098.2931468,3.101081132888794,128,337000,730110,3698413
1756894098.2931468,3.101081132888794,128,84045,734615,3698445
1756894098.2931468,3.101081132888794,128,43745,746475,3698477
1756894098.2931468,3.101081132888794,128,479980,767015,3698509
1756894098.2931468,3.101081132888794,128,592615,773990,3698541
1756894098.3011456,3.1090798377990723,128,739065,780650,3698573
1756894098.3021462,3.1100804805755615,128,985260,802855,3698605
1756894098.3021462,3.1100804805755615,128,1090785,776060,3698637
1756894098.3031456,3.1110799312591553,128,1146510,770310,3698669
1756894098.3031456,3.1110799312591553,128,1222100,769705,3698701
1756894098.3041465,3.1120808124542236,128,1297915,772475,3698733
1756894098.3051455,3.113079786300659,128,1357620,773420,3698765
1756894098.3051455,3.113079786300659,128,1394165,773605,3698797
1756894098.3061464,3.1140806674957275,128,1393875,774570,3698829
1756894098.3071458,3.1150801181793213,128,1376245,773435,3698861
1756894098.3091476,3.117081880569458,128,1335705,773485,3698893
1756894098.3101463,3.1180806159973145,128,1256560,772295,3698925
1756894098.3101463,3.1180806159973145,128,1058630,738785,3698957
1756894098.3101463,3.1180806159973145,128,809875,726870,3698989
1756894098.3121462,3.1200804710388184,128,725045,730050,3699021
1756894098.3131456,3.121079921722412,128,492515,726465,3699053
1756894098.3131456,3.121079921722412,128,192025,732325,3699085
1756894098.3141458,3.122080087661743,128,12345,738345,3699117
1756894098.3151467,3.1230809688568115,128,294725,761165,3699149
1756894098.3161454,3.124079704284668,128,535010,766135,3699181
1756894098.3161454,3.124079704284668,128,674690,780665,3699213
1756894098.3161454,3.124079704284668,128,848235,793965,3699245
1756894098.317146,3.1250803470611572,128,1081275,792250,3699277
1756894098.317146,3.1250803470611572,128,1110800,767825,3699309
1756894098.3181458,3.12608003616333,128,1184660,771005,3699341
1756894098.3181458,3.12608003616333,128,1265460,769850,3699373
1756894098.3211458,3.129080057144165,128,1330280,770395,3699405
1756894098.3211458,3.129080057144165,128,1378815,772020,3699437
1756894098.3211458,3.129080057144165,128,1398840,773860,3699469
1756894098.3211458,3.129080057144165,128,1386160,773030,3699501
1756894098.3221457,3.130079984664917,128,1355490,772745,3699533
1756894098.3221457,3.130079984664917,128,1302755,773825,3699565
1756894098.3221457,3.130079984664917,128,1168575,754840,3699597
1756894098.3321457,3.140079975128174,128,919925,726030,3699629
1756894098.3321457,3.140079975128174,128,801280,725415,3699661
1756894098.3321457,3.140079975128174,128,612875,723315,3699693
1756894098.3321457,3.140079975128174,128,332795,731855,3699725
1756894098.3321457,3.140079975128174,128,86705,733825,3699757
1756894098.3321457,3.140079975128174,128,74350,746495,3699789
1756894098.3321457,3.140079975128174,128,489180,766690,3699821
1756894098.3321457,3.140079975128174,128,599550,772335,3699853
1756894098.3321457,3.140079975128174,128,745920,782275,3699885
1756894098.3356528,3.143587112426758,128,997910,804515,3699917
1756894098.3366528,3.1445870399475098,128,1091380,774640,3699949
1756894098.3366528,3.1445870399475098,128,1150240,770305,3699981
1756894098.3366528,3.1445870399475098,128,1226100,771500,3700013
1756894098.3366528,3.1445870399475098,128,1298710,771185,3700045
1756894098.3366528,3.1445870399475098,128,1358840,774015,3700077
1756894098.3366528,3.1445870399475098,128,1394650,774225,3700109
1756894098.337653,3.145587205886841,128,1392280,774575,3700141
1756894098.337653,3.145587205886841,128,1374255,773620,3700173
1756894098.337653,3.145587205886841,128,1332890,771705,3700205
1756894098.337653,3.145587205886841,128,1250865,771910,3700237
1756894098.3386526,3.1465868949890137,128,1050550,737240,3700269
1756894098.3386526,3.1465868949890137,128,918970,727985,3700301
1756894098.3386526,3.1465868949890137,128,719925,730740,3700333
1756894098.3386526,3.1465868949890137,128,464570,726280,3700365
1756894098.3396535,3.147587776184082,128,168120,732330,3700397
1756894098.3396535,3.147587776184082,128,2675,737415,3700429
1756894098.3396535,3.147587776184082,128,307315,763060,3700461
1756894098.3396535,3.147587776184082,128,539440,765355,3700493
1756894098.3396535,3.147587776184082,128,681390,782685,3700525
1756894098.3396535,3.147587776184082,128,860555,795245,3700557
1756894098.3406534,3.148587703704834,128,1083585,792035,3700589
1756894098.3406534,3.148587703704834,128,1113875,771255,3700621
1756894098.3406534,3.148587703704834,128,1185960,771550,3700653
1756894098.341653,3.149587392807007,128,1266805,770180,3700685
1756894098.341653,3.149587392807007,128,1331080,770800,3700717
1756894098.3422563,3.150190591812134,128,1379195,770425,3700749
1756894098.3422563,3.150190591812134,128,1398935,774265,3700781
1756894098.3422563,3.150190591812134,128,1385985,771700,3700813
1756894098.3422563,3.150190591812134,128,1353805,771940,3700845
1756894098.3422563,3.150190591812134,128,1300560,771915,3700877
1756894098.3422563,3.150190591812134,128,1161275,752195,3700909
1756894098.3422563,3.150190591812134,128,1043970,736635,3700941
1756894098.3422563,3.150190591812134,128,795915,724445,3700973
1756894098.3422563,3.150190591812134,128,601735,721680,3701005
1756894098.3422563,3.150190591812134,128,299725,730120,3701037
1756894098.3577602,3.16569447517395,128,48180,732950,3701069
1756894098.3577602,3.16569447517395,128,55015,747530,3701101
1756894098.3577602,3.16569447517395,128,489940,764470,3701133
1756894098.3577602,3.16569447517395,128,604730,773640,3701165
1756894098.3577602,3.16569447517395,128,752170,780720,3701197
1756894098.3577602,3.16569447517395,128,1009520,801810,3701229
1756894098.3577602,3.16569447517395,128,1093470,772490,3701261
1756894098.3577602,3.16569447517395,128,1154215,768930,3701293
1756894098.3577602,3.16569447517395,128,1232020,770335,3701325
1756894098.3577602,3.16569447517395,128,1303775,772955,3701357
1756894098.3577602,3.16569447517395,128,1361625,770880,3701389
1756894098.3577602,3.16569447517395,128,1396815,772295,3701421
1756894098.3577602,3.16569447517395,128,1393070,773805,3701453
